id,region,price,year,manufacturer,model,condition,fuel,transmission,drive;
7314662712,fairbanks,30999,2021.0,chevrolet,trailblazer,,gas,automatic,4wd;
7314654997,fairbanks,34999,2016.0,ford,f-150,,gas,automatic,4wd;
7314646998,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7314646544,fairbanks,32900,2020.0,ford,edge,,gas,automatic,;
7314630192,fairbanks,6900,1995.0,ford,bronco,,gas,automatic,4wd;
7314629878,fairbanks,16900,2017.0,dodge,journey,,gas,automatic,fwd;
7314568739,fairbanks,10730,2011.0,chevrolet,silverado 1500,fair,gas,automatic,;
7314440132,fairbanks,36999,2018.0,ford,f-150,,gas,automatic,4wd;
7314439993,fairbanks,31999,2018.0,bmw,320i xdrive,,gas,automatic,4wd;
7314423890,fairbanks,38999,2018.0,toyota,highlander,,gas,automatic,4wd;
7314406872,fairbanks,43999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7314386361,fairbanks,27999,2019.0,jeep,cherokee,,gas,automatic,4wd;
7314368773,fairbanks,32999,2019.0,ford,explorer,,gas,automatic,4wd;
7314368467,fairbanks,42999,2016.0,chevrolet,silverado 2500hd,,diesel,automatic,4wd;
7314314197,fairbanks,12999,2013.0,subaru,tribeca,,gas,automatic,;
7314302103,fairbanks,15500,2013.0,honda,accord,like new,gas,automatic,;
7314283210,fairbanks,9999,1993.0,toyota,previa,,gas,automatic,;
7314283085,fairbanks,22999,2013.0,gmc,sierra 1500 extended cab,,other,automatic,4wd;
7314282936,fairbanks,17999,2004.0,chevrolet,silverado 2500 hd crew cab,,diesel,automatic,4wd;
7314278956,fairbanks,25395,2019.0,nissan,maxima,good,gas,automatic,fwd;
7314278948,fairbanks,29995,2020.0,ford,fusion,good,gas,automatic,;
7314240545,fairbanks,9999,2012.0,volkswagen,cc,,gas,automatic,fwd;
7314240458,fairbanks,42999,2014.0,ram,3500 crew cab,,diesel,automatic,4wd;
7314240407,fairbanks,11499,2007.0,nissan,pathfinder,,gas,automatic,4wd;
7314240319,fairbanks,39999,2018.0,jeep,wrangler unlimited,,gas,manual,4wd;
7314232737,fairbanks,0,2002.0,ford,explorer,,gas,manual,;
7314215701,fairbanks,9950,2012.0,jeep,patriot latitude 4x4,good,gas,automatic,4wd;
7314177686,fairbanks,13999,2018.0,kia,rio 5-door,,gas,automatic,fwd;
7314176428,fairbanks,4400,2003.0,subaru,legacy,good,gas,automatic,4wd;
7314170227,fairbanks,42999,2017.0,chevrolet,tahoe,,gas,automatic,4wd;
7314161984,fairbanks,40999,2015.0,mercedes-benz,s 550,,gas,automatic,4wd;
7314124735,fairbanks,8900,2011.0,chevrolet,camaro,,gas,automatic,;
7313955211,fairbanks,40999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7313955087,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7313936443,fairbanks,37999,2016.0,ford,f-150,,gas,automatic,4wd;
7313918401,fairbanks,25999,2018.0,honda,cr-v,,gas,automatic,fwd;
7313898423,fairbanks,43999,2019.0,ram,all-new 1500,,gas,automatic,4wd;
7313876771,fairbanks,30999,2021.0,chevrolet,trailblazer,,gas,automatic,4wd;
7313876645,fairbanks,15999,2015.0,toyota,camry,,gas,automatic,fwd;
7313710712,fairbanks,600,1991.0,mazda,b2600i,fair,gas,automatic,fwd;
7313674534,fairbanks,8900,2001.0,ram,3500,good,gas,automatic,rwd;
7313664631,fairbanks,20999,2013.0,jeep,wrangler,,gas,automatic,4wd;
7313569877,fairbanks,28245,2005.0,chevrolet,corvette,,gas,,;
7313490179,fairbanks,6500,2008.0,toyota,camry,excellent,gas,automatic,fwd;
7313356890,fairbanks,23999,2018.0,chrysler,300,,gas,automatic,;
7313356809,fairbanks,24999,2007.0,subaru,impreza,,gas,manual,;
7313245837,fairbanks,37000,2014.0,,F-350,excellent,diesel,automatic,4wd;
7313194921,fairbanks,14995,1976.0,pontiac,grand prix,excellent,gas,automatic,rwd;
7313165311,fairbanks,18500,2015.0,,Tundra double cab 4x4,good,gas,automatic,4wd;
7313062895,fairbanks,21999,2010.0,chevrolet,silverado,,other,automatic,4wd;
7312975954,fairbanks,28000,2015.0,gmc,sierra 1500 denali,good,gas,automatic,4wd;
7312948127,fairbanks,36000,2017.0,jeep,wrangler,excellent,gas,automatic,4wd;
7312836302,fairbanks,500,1989.0,dodge,,fair,gas,automatic,4wd;
7312573881,fairbanks,3750,2010.0,nissan,cube s,good,gas,automatic,fwd;
7312552392,fairbanks,11500,2014.0,subaru,impreza,excellent,gas,automatic,;
7312518936,fairbanks,43999,2015.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7312294132,fairbanks,40395,2019.0,ford,f-150,good,gas,automatic,4wd;
7312294095,fairbanks,22595,2019.0,nissan,altima,good,gas,automatic,fwd;
7312262709,fairbanks,12999,2012.0,toyota,rav4,,gas,automatic,4wd;
7312262685,fairbanks,14999,2008.0,rover,sport,,gas,automatic,4wd;
7312238264,fairbanks,13500,2005.0,ram,2500,good,diesel,automatic,4wd;
7312204075,fairbanks,39999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7312197132,fairbanks,42999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7312190007,fairbanks,36999,2018.0,ford,f-150,,gas,automatic,4wd;
7312129857,fairbanks,0,2012.0,chevrolet,malibu,,gas,automatic,fwd;
7312081275,fairbanks,3695,1997.0,subaru,outback,,gas,automatic,;
7311993125,fairbanks,31999,2018.0,bmw,320i xdrive,,gas,automatic,4wd;
7311992626,fairbanks,38999,2018.0,toyota,highlander,,gas,automatic,4wd;
7311972119,fairbanks,13999,2018.0,kia,rio 5-door,,gas,automatic,fwd;
7311954267,fairbanks,16999,2017.0,dodge,grand caravan,,gas,automatic,fwd;
7311931581,fairbanks,42999,2017.0,chevrolet,tahoe,,gas,automatic,4wd;
7311920625,fairbanks,11500,1998.0,dodge,2500,,diesel,automatic,;
7311916610,fairbanks,3995,1984.0,chevrolet,k5 blazer,good,gas,automatic,4wd;
7311916059,fairbanks,13900,2010.0,ram,1500,excellent,gas,automatic,4wd;
7311915041,fairbanks,19500,2005.0,ford,f350,,diesel,automatic,;
7311912005,fairbanks,40999,2015.0,mercedes-benz,s 550,,gas,automatic,4wd;
7311911551,fairbanks,34999,2016.0,ford,f-150,,gas,automatic,4wd;
7311872072,fairbanks,26500,2017.0,jeep,,excellent,gas,automatic,4wd;
7311821502,fairbanks,27695,2019.0,nissan,maxima,good,gas,automatic,fwd;
7311821450,fairbanks,22595,2019.0,nissan,altima,good,gas,automatic,fwd;
7311781896,fairbanks,17499,2014.0,nissan,maxima,,gas,automatic,fwd;
7311739960,fairbanks,650,1986.0,honda,accord ex,good,gas,manual,;
7311715168,fairbanks,40999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7311707016,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7311698697,fairbanks,18999,2015.0,honda,odyssey,,gas,automatic,fwd;
7311681191,fairbanks,15999,2015.0,ford,edge,,gas,automatic,;
7311572606,fairbanks,31999,2012.0,jeep,wrangler,,gas,manual,4wd;
7311569623,fairbanks,4700,2007.0,lincoln,mkz,good,gas,automatic,fwd;
7311484158,fairbanks,9999,2012.0,hyundai,veloster,,gas,automatic,fwd;
7311483970,fairbanks,29999,2021.0,buick,encore gx,,gas,automatic,4wd;
7311465291,fairbanks,41999,2020.0,ford,ranger,,gas,automatic,4wd;
7311445744,fairbanks,14999,2020.0,chevrolet,spark,,gas,other,fwd;
7311426286,fairbanks,18999,2019.0,volkswagen,jetta,,gas,other,fwd;
7311405545,fairbanks,23999,2020.0,chevrolet,trax,,gas,automatic,4wd;
7311405278,fairbanks,25999,2018.0,honda,cr-v,,gas,automatic,fwd;
7311346566,fairbanks,34995,2019.0,nissan,maxima,good,gas,automatic,fwd;
7311346602,fairbanks,22995,2019.0,nissan,altima,good,gas,automatic,fwd;
7311220020,fairbanks,7900,2015.0,ford,focus,,gas,automatic,fwd;
7311209832,fairbanks,19999,2009.0,chevrolet,silverado 1500 crew cab,,gas,automatic,4wd;
7311209780,fairbanks,0,2013.0,chevrolet,silverado 3500 hd crew cab,,diesel,automatic,4wd;
7311197128,fairbanks,36999,2018.0,ford,f-150,,gas,automatic,4wd;
7311197020,fairbanks,32999,2011.0,chevrolet,silverado,,diesel,automatic,4wd;
7311196958,fairbanks,59999,2015.0,ford,f550 super duty crew cab & chassis,,diesel,automatic,4wd;
7311196912,fairbanks,7900,2012.0,chevrolet,impala,,gas,automatic,fwd;
7311196826,fairbanks,9900,2005.0,ford,f150 supercrew cab,,gas,automatic,4wd;
7311196742,fairbanks,7900,2005.0,dodge,dakota club cab,,gas,automatic,4wd;
7311189351,fairbanks,46999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7311181282,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7311023351,fairbanks,5250,2009.0,ford,explorer,good,gas,automatic,;
7310987336,fairbanks,29999,2015.0,acura,mdx,,gas,automatic,;
7310972974,fairbanks,37999,2016.0,ford,f-150,,gas,automatic,4wd;
7310972755,fairbanks,31999,2018.0,bmw,320i xdrive,,gas,automatic,4wd;
7310952317,fairbanks,38999,2018.0,toyota,highlander,,gas,automatic,4wd;
7310933670,fairbanks,13999,2018.0,kia,rio 5-door,,gas,automatic,fwd;
7310913937,fairbanks,16999,2017.0,dodge,grand caravan,,gas,automatic,fwd;
7310893614,fairbanks,42999,2017.0,chevrolet,tahoe,,gas,automatic,4wd;
7310893438,fairbanks,40999,2015.0,mercedes-benz,s 550,,gas,automatic,4wd;
7310811997,fairbanks,35995,2019.0,infiniti,qx60,good,gas,automatic,;
7310714261,fairbanks,4000,2005.0,nissan,sentra,good,gas,automatic,fwd;
7310709363,fairbanks,8500,2001.0,jeep,wrangler,good,gas,automatic,;
7310703938,fairbanks,25000,1989.0,chevrolet,,,gas,manual,;
7310691823,fairbanks,18999,2015.0,honda,odyssey,,gas,automatic,fwd;
7310683890,fairbanks,9999,2012.0,hyundai,veloster,,gas,automatic,fwd;
7310675911,fairbanks,44999,2018.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7310647120,fairbanks,32500,2016.0,ford,f-250 super duty,good,gas,automatic,4wd;
7310542959,fairbanks,13000,2006.0,gmc,sierra 2500hd,fair,diesel,automatic,4wd;
7310464209,fairbanks,25999,2020.0,chevrolet,equinox,,gas,automatic,4wd;
7310464091,fairbanks,29999,2021.0,buick,encore gx,,gas,automatic,4wd;
7310444051,fairbanks,18999,2019.0,chevrolet,cruze,,gas,other,fwd;
7310425383,fairbanks,44999,2021.0,gmc,acadia,,gas,automatic,4wd;
7310405079,fairbanks,27999,2017.0,buick,envision,,gas,automatic,4wd;
7310404365,fairbanks,8888,1988.0,,SEA RAY 230,,,,;
7310404295,fairbanks,11111,1989.0,,COACHMEN M-310 MB,,gas,automatic,;
7310383211,fairbanks,41999,2020.0,ford,ranger,,gas,automatic,4wd;
7310382993,fairbanks,14999,2020.0,chevrolet,spark,,gas,other,fwd;
7309963381,fairbanks,11995,2010.0,subaru,impreza sedan,excellent,gas,automatic,4wd;
7309963285,fairbanks,20995,2018.0,honda,hr-v,excellent,gas,automatic,4wd;
7309963163,fairbanks,17995,2013.0,toyota,rav4,excellent,gas,automatic,4wd;
7309963052,fairbanks,26995,2019.0,toyota,rav4,excellent,gas,automatic,4wd;
7309593769,fairbanks,4500,1984.0,chevrolet,k5 blazer,good,gas,automatic,4wd;
7309521098,fairbanks,15789,2005.0,ram,2500 quad cab,,diesel,automatic,4wd;
7309451509,fairbanks,12345,2006.0,ford,f250 super duty crew cab,,diesel,automatic,4wd;
7309451436,fairbanks,14444,2007.0,ford,f350 super duty crew cab,,diesel,automatic,4wd;
7309410568,fairbanks,1,2014.0,chevrolet,silverado,,gas,automatic,;
7309368969,fairbanks,11987,2014.0,dodge,charger,,gas,automatic,rwd;
7309324653,fairbanks,5555,1957.0,,ABC ATCO,,diesel,other,;
7309324612,fairbanks,24888,2012.0,chevrolet,silverado 2500 hd crew cab,,diesel,automatic,4wd;
7309324517,fairbanks,8765,1970.0,chevrolet,c-10,,other,other,;
7309101447,fairbanks,13000,2006.0,chevrolet,express extended 3500,,gas,automatic,;
7309039295,fairbanks,9950,1973.0,ford,ranchero,good,gas,automatic,rwd;
7308975960,fairbanks,14000,2012.0,toyota,highlander,excellent,gas,automatic,4wd;
7308703060,fairbanks,21695,2019.0,nissan,altima,good,gas,automatic,fwd;
7308642521,fairbanks,5900,2007.0,mercedes-benz,benz c280 4matic,excellent,gas,automatic,4wd;
7308600687,fairbanks,18999,2019.0,volkswagen,jetta,,gas,other,fwd;
7308594273,fairbanks,23999,2018.0,nissan,murano,,gas,automatic,4wd;
7308587285,fairbanks,38999,2018.0,ford,f-150,,gas,automatic,4wd;
7308587234,fairbanks,20999,2013.0,jeep,wrangler,,gas,automatic,4wd;
7308583891,fairbanks,11300,2004.0,ram,1500 quad cab,excellent,gas,automatic,4wd;
7308582412,fairbanks,6500,1982.0,mercedes-benz,benz,good,diesel,automatic,rwd;
7308576032,fairbanks,4700,2007.0,lincoln,mkz,good,gas,automatic,fwd;
7308546095,fairbanks,26500,2017.0,jeep,,excellent,gas,automatic,4wd;
7308473331,fairbanks,28900,2019.0,subaru,outback,,gas,automatic,;
7308473042,fairbanks,9900,2011.0,bmw,x6,,gas,automatic,;
7308472761,fairbanks,8900,2013.0,subaru,outback,,gas,automatic,;
7308472403,fairbanks,13900,2012.0,bmw,x3,,gas,automatic,;
7308472061,fairbanks,7900,2000.0,ford,f150 super cab,,gas,automatic,4wd;
7308471801,fairbanks,13900,2016.0,jeep,patriot,,gas,automatic,4wd;
7308471484,fairbanks,14900,2016.0,volkswagen,golf sportwagen,,gas,automatic,fwd;
7308471249,fairbanks,4900,2002.0,chevrolet,tahoe,,other,automatic,4wd;
7308470935,fairbanks,25900,2015.0,bmw,4 series,,gas,automatic,;
7308382377,fairbanks,39999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7308382172,fairbanks,42999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7308361185,fairbanks,34999,2016.0,ford,f-150,,gas,automatic,4wd;
7308341334,fairbanks,23999,2020.0,chevrolet,trax,,gas,automatic,4wd;
7308318628,fairbanks,18999,2019.0,chevrolet,equinox,,gas,automatic,fwd;
7308297013,fairbanks,25999,2018.0,honda,cr-v,,gas,automatic,fwd;
7308296840,fairbanks,32999,2018.0,chevrolet,colorado,,gas,automatic,4wd;
7308278094,fairbanks,23999,2018.0,chrysler,300,,gas,automatic,;
7308277995,fairbanks,10999,2009.0,cadillac,cts,,gas,automatic,;
7308277917,fairbanks,24999,2007.0,subaru,impreza,,gas,manual,;
7308223251,fairbanks,13350,2015.0,honda,accord coupe ex-l,excellent,gas,automatic,fwd;
7308209442,fairbanks,43999,2015.0,chevrolet,silverado,,gas,automatic,4wd;
7308205939,fairbanks,12995,2005.0,mercedes-benz,clk-class,good,gas,automatic,rwd;
7308161669,fairbanks,17499,2014.0,nissan,maxima,,gas,automatic,fwd;
7308129236,fairbanks,12345,2003.0,acura,mdx,,gas,automatic,;
7308085875,fairbanks,9999,2014.0,,Scion iQ,,gas,automatic,fwd;
7308085653,fairbanks,31999,2018.0,bmw,320i xdrive,,gas,automatic,4wd;
7308077941,fairbanks,18999,2015.0,honda,odyssey,,gas,automatic,fwd;
7308069780,fairbanks,9999,2012.0,hyundai,veloster,,gas,automatic,fwd;
7307981976,fairbanks,34750,2016.0,nissan,titan xd,excellent,diesel,automatic,4wd;
7307904847,fairbanks,15900,2016.0,volkswagen,golf sportwagen,,gas,automatic,fwd;
7307849588,fairbanks,44999,2018.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7307849421,fairbanks,43999,2019.0,ram,all-new 1500,,gas,automatic,4wd;
7307829823,fairbanks,44999,2017.0,toyota,tundra,,gas,automatic,4wd;
7307811311,fairbanks,25999,2020.0,chevrolet,equinox,,gas,automatic,4wd;
7307790410,fairbanks,29999,2021.0,buick,encore gx,,gas,automatic,4wd;
7307770854,fairbanks,3000,1993.0,gmc,school bus,fair,diesel,manual,;
7307768716,fairbanks,18999,2019.0,chevrolet,cruze,,gas,other,fwd;
7307768303,fairbanks,46999,2020.0,gmc,sierra 1500,,gas,automatic,4wd;
7307705859,fairbanks,30995,2019.0,dodge,challenger,good,gas,automatic,;
7307705770,fairbanks,122995,2016.0,nissan,gt-r,good,gas,automatic,;
7307568199,fairbanks,3500,2002.0,gmc,envoy,good,gas,automatic,4wd;
7307562177,fairbanks,27999,2019.0,subaru,outback,,gas,automatic,;
7307562144,fairbanks,5999,2005.0,chevrolet,suburban 1500,,other,automatic,;
7307551767,fairbanks,6800,1976.0,ford,f250,good,diesel,automatic,rwd;
7307549297,fairbanks,44999,2021.0,gmc,acadia,,gas,automatic,4wd;
7307541863,fairbanks,36999,2018.0,ford,f-150,,gas,automatic,4wd;
7307534274,fairbanks,40999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7307493093,fairbanks,12900,2017.0,dodge,journey,,gas,automatic,;
7307440254,fairbanks,14499,2018.0,toyota,corolla,,gas,automatic,fwd;
7307374635,fairbanks,10900,2013.0,ford,taurus,,gas,automatic,;
7307320242,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7307320046,fairbanks,27999,2017.0,buick,envision,,gas,automatic,4wd;
7307302257,fairbanks,41999,2020.0,ford,ranger,,gas,automatic,4wd;
7307283310,fairbanks,14999,2020.0,chevrolet,spark,,gas,other,fwd;
7307264739,fairbanks,24999,2012.0,toyota,tacoma access cab,,gas,automatic,4wd;
7307261992,fairbanks,18999,2019.0,volkswagen,jetta,,gas,other,fwd;
7307241101,fairbanks,23999,2018.0,nissan,murano,,gas,automatic,4wd;
7307240893,fairbanks,20999,2017.0,nissan,murano,,gas,automatic,4wd;
7307145147,fairbanks,22995,2019.0,nissan,altima,good,gas,automatic,fwd;
7307101804,fairbanks,12999,2012.0,toyota,rav4,,gas,automatic,4wd;
7307101758,fairbanks,14999,2008.0,rover,sport,,gas,automatic,4wd;
7307046291,fairbanks,6900,2015.0,ford,focus,,other,automatic,fwd;
7307033772,fairbanks,36999,2015.0,chevrolet,silverado 2500hd,,gas,automatic,4wd;
7307026120,fairbanks,34999,2016.0,ford,f-150,,gas,automatic,4wd;
7307018050,fairbanks,17999,2018.0,chevrolet,cruze,,gas,other,fwd;
7306858665,fairbanks,14499,2017.0,kia,soul ev,,electric,other,fwd;
7306802818,fairbanks,18999,2015.0,honda,odyssey,,gas,automatic,fwd;
7306802676,fairbanks,9999,2012.0,hyundai,veloster,,gas,automatic,fwd;
7306782949,fairbanks,44999,2018.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7306782836,fairbanks,16999,2017.0,kia,soul ev,,electric,other,fwd;
7306766733,fairbanks,43999,2019.0,ram,all-new 1500,,gas,automatic,4wd;
7306766187,fairbanks,5000,2008.0,,2008 scion tc,excellent,gas,automatic,fwd;
7306746569,fairbanks,18999,2008.0,ford,f150 supercrew cab,,gas,automatic,4wd;
7306743271,fairbanks,44999,2017.0,toyota,tundra,,gas,automatic,4wd;
7306721354,fairbanks,25999,2020.0,chevrolet,equinox,,gas,automatic,4wd;
7306721165,fairbanks,29999,2021.0,buick,encore gx,,gas,automatic,4wd;
7306605081,fairbanks,28999,2018.0,subaru,legacy,,gas,automatic,;
7306440959,fairbanks,32900,2018.0,dodge,grand caravan se,like new,gas,automatic,fwd;
7306305043,fairbanks,26999,2012.0,ford,f150 supercrew cab,,gas,automatic,4wd;
7306257348,fairbanks,9500,1979.0,chevrolet,c30,good,gas,manual,4wd;
7306034874,fairbanks,12999,2010.0,volvo,xc90,,gas,automatic,;
7305882860,fairbanks,14500,2017.0,ford,fusion,like new,gas,automatic,fwd;
7305457744,fairbanks,8975,2010.0,gmc,savana 1500 passenger,,other,automatic,;
7305457526,fairbanks,15555,2008.0,ford,f250 super duty super cab,,diesel,automatic,4wd;
7305457493,fairbanks,23300,1975.0,,HMFRAMEBENDIX 3BED2BATH,,,,;
7305457443,fairbanks,8888,2006.0,chevrolet,avalanche 1500,,other,automatic,4wd;
7305371725,fairbanks,21999,2010.0,chevrolet,silverado,,other,automatic,4wd;
7305208575,fairbanks,26500,2017.0,jeep,,excellent,gas,automatic,4wd;
7305115989,fairbanks,40995,2015.0,ram,2500,good,gas,automatic,4wd;
7305115973,fairbanks,19795,2019.0,nissan,altima,good,gas,automatic,fwd;
7305027634,fairbanks,8000,2010.0,toyota,camry,good,gas,automatic,fwd;
7305023027,fairbanks,18999,2019.0,chevrolet,cruze,,gas,other,fwd;
7305016653,fairbanks,34999,2018.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7305009521,fairbanks,46999,2019.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7305002597,fairbanks,6200,2016.0,toyota,corolla,excellent,gas,automatic,fwd;
7304948998,fairbanks,25000,2008.0,cadillac,escalade,,gas,automatic,;
7304940874,fairbanks,20000,2012.0,ford,f150 supercrew 4wd,good,gas,automatic,4wd;
7304922154,fairbanks,17999,2013.0,mercedes-benz,e-class,,gas,automatic,;
7304892155,fairbanks,21999,2014.0,ford,explorer,,gas,automatic,4wd;
7304806177,fairbanks,46999,2020.0,gmc,sierra 1500,,gas,automatic,4wd;
7304806069,fairbanks,42999,2019.0,toyota,tacoma,,gas,automatic,4wd;
7304785449,fairbanks,36999,2021.0,chevrolet,colorado,,gas,automatic,4wd;
7304768708,fairbanks,40999,2018.0,gmc,canyon,,diesel,automatic,4wd;
7304746309,fairbanks,44999,2021.0,gmc,acadia,,gas,automatic,4wd;
7304744928,fairbanks,23999,2014.0,cadillac,cts,,gas,automatic,;
7304725741,fairbanks,38999,2018.0,ford,f-150,,gas,automatic,4wd;
7304725488,fairbanks,39999,2020.0,chevrolet,silverado 1500,,gas,automatic,4wd;
7304636514,fairbanks,43999,2015.0,chevrolet,silverado,,gas,automatic,4wd;
7304636103,fairbanks,23695,2017.0,nissan,maxima,good,gas,automatic,fwd;
7304636048,fairbanks,39995,2019.0,jeep,wrangler unlimited,good,hybrid,automatic,4wd;
7304592489,fairbanks,17499,2014.0,nissan,maxima,,gas,automatic,fwd;
7304592448,fairbanks,25500,2019.0,subaru,outback,,gas,automatic,;
7304525686,fairbanks,25999,2017.0,ford,flex,,gas,automatic,4wd;
7304518087,fairbanks,32999,2020.0,buick,envision,,gas,automatic,4wd;
7304509797,fairbanks,39999,2014.0,jeep,grand cherokee,,gas,automatic,4wd;
